city_name,bathrooms,address,carpet_area,floors,price,price_per_sq_ft
Aurangabad,2,"Aurangabad, Maharashtra",875,3,6500000,
Aurangabad,1,"Aurangabad, Maharashtra",650,5,4500000,
Aurangabad,2,"Aurangabad, Maharashtra",,,4600000,5111
Aurangabad,1,"Aurangabad, Maharashtra",720,,10000000,13889
Aurangabad,1,"Aurangabad, Maharashtra",,4,3600000,3636
Aurangabad,3,"Aurangabad, Maharashtra",,5,12000000,5714
Aurangabad,1,"Aurangabad, Maharashtra",1026,4,3500000,3411
Aurangabad,1,"Aurangabad, Maharashtra",,4,3200000,4923
Aurangabad,2,"Aurangabad, Maharashtra",750,,8700000,6960
Aurangabad,2,"Aurangabad, Maharashtra",651,6,3000000,3205
Aurangabad,2,"Aurangabad, Maharashtra",1394,,15000000,9375
Aurangabad,2,"Aurangabad, Maharashtra",2200,2,14000000,5833
Aurangabad,2,"Aurangabad, Maharashtra",,4,7800000,5778
Aurangabad,2,"Aurangabad, Maharashtra",,2,6000000,13333
Aurangabad,2,"Aurangabad, Maharashtra",600,7,6000000,6452
Aurangabad,2,"Aurangabad, Maharashtra",600,5,2451000,2884
Aurangabad,2,"Aurangabad, Maharashtra",,7,4800000,4781
Aurangabad,2,"Aurangabad, Maharashtra",480,5,4500000,8036
Aurangabad,2,"Aurangabad, Maharashtra",680,4,5850000,5850
Aurangabad,2,"Aurangabad, Maharashtra",,5,3500000,3684
Aurangabad,2,"Aurangabad, Maharashtra",760,3,2700000,2700
Aurangabad,3,"Aurangabad, Maharashtra",,3,7100000,5462
Aurangabad,2,"Aurangabad, Maharashtra",600,4,3700000,4933
Aurangabad,2,"Aurangabad, Maharashtra",710,7,2800000,3500
Aurangabad,2,"Aurangabad, Maharashtra",,,4200000,6000
Aurangabad,2,"Aurangabad, Maharashtra",,4,3000000,3750
Aurangabad,2,"Aurangabad, Maharashtra",,,2700000,3000
Aurangabad,2,"Aurangabad, Maharashtra",868,1,4500000,3600
Aurangabad,2,"Aurangabad, Maharashtra",856,3,5400000,5042
Aurangabad,1,"Aurangabad, Maharashtra",,4,2000000,2857
Aurangabad,2,"Aurangabad, Maharashtra",,7,4200000,5600
Aurangabad,2,"Aurangabad, Maharashtra",1350,2,4000000,2963
Aurangabad,2,"Aurangabad, Maharashtra",,2,4000000,4233
Aurangabad,,"Aurangabad, Maharashtra",,,3200000,4000
Aurangabad,2,"Aurangabad, Maharashtra",,5,4500000,5625
Aurangabad,2,"Aurangabad, Maharashtra",,4,2700000,3176
Aurangabad,2,"Aurangabad, Maharashtra",,4,3200000,4354
Aurangabad,2,"Aurangabad, Maharashtra",,3,3750000,5245
Aurangabad,2,"Aurangabad, Maharashtra",,,4700000,3133
Aurangabad,2,"Aurangabad, Maharashtra",,5,3500000,3500
Aurangabad,2,"Aurangabad, Maharashtra",51,4,4500000,4737
Aurangabad,2,"Aurangabad, Maharashtra",1,4,5500000,6875
Aurangabad,2,"Aurangabad, Maharashtra",,,2500000,4167
Aurangabad,1,"Aurangabad, Maharashtra",,,3200000,4805
Aurangabad,2,"Aurangabad, Maharashtra",,4,3950000,5418
Aurangabad,3,"Aurangabad, Maharashtra",,,25000000,14706
Aurangabad,2,"Aurangabad, Maharashtra",600,4,5000000,6250
Aurangabad,3,"Aurangabad, Maharashtra",,,2500000,2083
Aurangabad,3,"Aurangabad, Maharashtra",1575,9,14000000,
Aurangabad,2,"Aurangabad, Maharashtra",960,6,8800000,
Aurangabad,2,"Aurangabad, Maharashtra",,4,4500000,4091
Aurangabad,2,"Aurangabad, Maharashtra",1200,3,6500000,
Aurangabad,2,"Aurangabad, Maharashtra",600,5,2900000,4462
Aurangabad,1,"Aurangabad, Maharashtra",,4,3550000,4438
Aurangabad,2,"Aurangabad, Maharashtra",1000,3,5000000,
Aurangabad,2,"Aurangabad, Maharashtra",,8,6000000,6452
Aurangabad,3,"Aurangabad, Maharashtra",,5,12000000,7595
Aurangabad,2,"Aurangabad, Maharashtra",52,4,3600000,3633
Aurangabad,2,"Aurangabad, Maharashtra",900,4,5000000,5000
Aurangabad,2,"Aurangabad, Maharashtra",915,4,3600000,
Aurangabad,2,"Aurangabad, Maharashtra",,8,2900000,2909
Aurangabad,3,"Aurangabad, Maharashtra",,2,9500000,9500
Aurangabad,2,"Aurangabad, Maharashtra",600,4,2800000,3500
Aurangabad,1,"Aurangabad, Maharashtra",625,3,2700000,3600
Aurangabad,2,"Aurangabad, Maharashtra",,2,3000000,3333
Aurangabad,1,"Aurangabad, Maharashtra",1175,,11000000,9362
Aurangabad,2,"Aurangabad, Maharashtra",,5,6000000,6667
Aurangabad,1,"Aurangabad, Maharashtra",1160,3,5500000,
Aurangabad,2,"Aurangabad, Maharashtra",,,2500000,2083
Aurangabad,2,"Aurangabad, Maharashtra",960,4,6500000,5417
Aurangabad,3,"Aurangabad, Maharashtra",2000,,17500001,5000
Aurangabad,2,"Aurangabad, Maharashtra",,4,3300000,5500
Aurangabad,2,"Aurangabad, Maharashtra",,5,2600000,4333
Aurangabad,1,"Aurangabad, Maharashtra",580,3,2500000,3125
Aurangabad,2,"Aurangabad, Maharashtra",575,4,2900000,4833
Aurangabad,2,"Aurangabad, Maharashtra",,7,4500000,3600
Aurangabad,2,"Aurangabad, Maharashtra",,7,3200000,3299
Aurangabad,1,"Aurangabad, Maharashtra",800,3,2800000,2947
Aurangabad,3,"Aurangabad, Maharashtra",1120,,8500000,6439
Aurangabad,2,"Aurangabad, Maharashtra",870,4,5600000,6222
Aurangabad,2,"Aurangabad, Maharashtra",,3,5200000,5778
Aurangabad,3,"Aurangabad, Maharashtra",,6,8800000,6769
Aurangabad,2,"Aurangabad, Maharashtra",,6,5000000,4762
Aurangabad,3,"Aurangabad, Maharashtra",1250,,8200000,5125
Aurangabad,2,"Aurangabad, Maharashtra",,4,3500000,3500
Aurangabad,2,"Aurangabad, Maharashtra",,3,750000,750
Aurangabad,3,"Aurangabad, Maharashtra",2525,2,12000000,4000
Aurangabad,2,"Aurangabad, Maharashtra",,4,4600000,4381
Aurangabad,2,"Aurangabad, Maharashtra",952,3,3000000,3704
Aurangabad,1,"Aurangabad, Maharashtra",850,2,5500000,6471
Aurangabad,2,"Aurangabad, Maharashtra",,2,4200000,5060
