city_name,bathrooms,address,carpet_area,floors,price,price_per_sq_ft
Bhopal,2,"Bhopal, Madhya Pradesh",,5,1800000,2278
Bhopal,2,"Bhopal, Madhya Pradesh",,6,3950000,2762
Bhopal,2,"Bhopal, Madhya Pradesh",600,4,1500000,2308
Bhopal,2,"Bhopal, Madhya Pradesh",,5,2600000,3801
Bhopal,2,"Bhopal, Madhya Pradesh",,3,1800000,2250
Bhopal,2,"Bhopal, Madhya Pradesh",,,3800000,6333
Bhopal,1,"Bhopal, Madhya Pradesh",,,2400000,4800
Bhopal,2,"Bhopal, Madhya Pradesh",1304,,5000000,3834
Bhopal,2,"Bhopal, Madhya Pradesh",600,3,2600000,3467
Bhopal,2,"Bhopal, Madhya Pradesh",,4,6000000,4348
Bhopal,1,"Bhopal, Madhya Pradesh",,6,2700000,2872
Bhopal,2,"Bhopal, Madhya Pradesh",750,4,2200000,2444
Bhopal,3,"Bhopal, Madhya Pradesh",,,7200000,4500
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2450000,2450
Bhopal,2,"Bhopal, Madhya Pradesh",,6,3300000,2750
Bhopal,1,"Bhopal, Madhya Pradesh",,2,3000000,4286
Bhopal,3,"Bhopal, Madhya Pradesh",,,5000000,3571
Bhopal,2,"Bhopal, Madhya Pradesh",1015,6,2500000,1916
Bhopal,2,"Bhopal, Madhya Pradesh",700,,4000000,
Bhopal,3,"Bhopal, Madhya Pradesh",78,6,7000000,3924
Bhopal,2,"Bhopal, Madhya Pradesh",850,5,3600000,2880
Bhopal,1,"Bhopal, Madhya Pradesh",433,1,2000000,3540
Bhopal,2,"Bhopal, Madhya Pradesh",1027,6,2300000,3067
Bhopal,2,"Bhopal, Madhya Pradesh",,8,2100000,2222
Bhopal,2,"Bhopal, Madhya Pradesh",,2,2400000,2824
Bhopal,2,"Bhopal, Madhya Pradesh",1080,5,4000000,
Bhopal,2,"Bhopal, Madhya Pradesh",,4,4200000,2796
Bhopal,2,"Bhopal, Madhya Pradesh",1300,6,3350000,2310
Bhopal,2,"Bhopal, Madhya Pradesh",1417,,11000000,7333
Bhopal,3,"Bhopal, Madhya Pradesh",1000,,7500000,4412
Bhopal,2,"Bhopal, Madhya Pradesh",1200,2,6500000,8784
Bhopal,2,"Bhopal, Madhya Pradesh",700,4,2899000,3624
Bhopal,2,"Bhopal, Madhya Pradesh",,,5659044,5339
Bhopal,2,"Bhopal, Madhya Pradesh",,8,3200000,3168
Bhopal,2,"Bhopal, Madhya Pradesh",,,3000000,3000
Bhopal,2,"Bhopal, Madhya Pradesh",1690,11,4500000,
Bhopal,2,"Bhopal, Madhya Pradesh",,3,2500000,3676
Bhopal,3,"Bhopal, Madhya Pradesh",,7,5000000,3333
Bhopal,1,"Bhopal, Madhya Pradesh",,5,1200000,2186
Bhopal,2,"Bhopal, Madhya Pradesh",,4,2000000,2137
Bhopal,4,"Bhopal, Madhya Pradesh",,,15000000,11905
Bhopal,2,"Bhopal, Madhya Pradesh",700,3,3000000,
Bhopal,2,"Bhopal, Madhya Pradesh",360,2,2600000,7222
Bhopal,3,"Bhopal, Madhya Pradesh",,,8500000,7083
Bhopal,2,"Bhopal, Madhya Pradesh",,2,4000000,3571
Bhopal,2,"Bhopal, Madhya Pradesh",750,6,2100000,2625
Bhopal,3,"Bhopal, Madhya Pradesh",1500,,15000000,4545
Bhopal,2,"Bhopal, Madhya Pradesh",,2,4500000,6923
Bhopal,2,"Bhopal, Madhya Pradesh",,6,4000000,4624
Bhopal,,"Bhopal, Madhya Pradesh",,,3500000,2800
Bhopal,2,"Bhopal, Madhya Pradesh",,,3500000,2917
Bhopal,3,"Bhopal, Madhya Pradesh",,3,2400000,3000
Bhopal,4,"Bhopal, Madhya Pradesh",1800,2,7500000,7576
Bhopal,2,"Bhopal, Madhya Pradesh",,4,3500000,3889
Bhopal,3,"Bhopal, Madhya Pradesh",,,7000000,6944
Bhopal,2,"Bhopal, Madhya Pradesh",,6,4500000,3333
Bhopal,2,"Bhopal, Madhya Pradesh",,3,2500000,4864
Bhopal,3,"Bhopal, Madhya Pradesh",,,12500000,5381
Bhopal,3,"Bhopal, Madhya Pradesh",,,2800000,2800
Bhopal,2,"Bhopal, Madhya Pradesh",,4,1600000,3200
Bhopal,3,"Bhopal, Madhya Pradesh",,10,5600000,3694
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2400000,2892
Bhopal,2,"Bhopal, Madhya Pradesh",,4,6500000,8125
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2450000,2740
Bhopal,2,"Bhopal, Madhya Pradesh",,1,1500000,1667
Bhopal,2,"Bhopal, Madhya Pradesh",1150,4,3750000,2863
Bhopal,2,"Bhopal, Madhya Pradesh",600,6,2475000,3094
Bhopal,2,"Bhopal, Madhya Pradesh",,3,2400000,3000
Bhopal,3,"Bhopal, Madhya Pradesh",1100,,7000000,3977
Bhopal,2,"Bhopal, Madhya Pradesh",690,4,3500000,4795
Bhopal,2,"Bhopal, Madhya Pradesh",700,5,2800000,3333
Bhopal,2,"Bhopal, Madhya Pradesh",1000,6,3000000,2091
Bhopal,2,"Bhopal, Madhya Pradesh",768,2,9000000,10000
Bhopal,1,"Bhopal, Madhya Pradesh",621,6,2000000,2667
Bhopal,2,"Bhopal, Madhya Pradesh",,1,6000000,6667
Bhopal,2,"Bhopal, Madhya Pradesh",750,2,6000000,8000
Bhopal,3,"Bhopal, Madhya Pradesh",,2,4000000,3200
Bhopal,2,"Bhopal, Madhya Pradesh",,6,5000000,5000
Bhopal,2,"Bhopal, Madhya Pradesh",900,6,2700000,2673
Bhopal,2,"Bhopal, Madhya Pradesh",600,4,2300000,
Bhopal,2,"Bhopal, Madhya Pradesh",,3,2500000,2500
Bhopal,2,"Bhopal, Madhya Pradesh",,2,1800000,2667
Bhopal,3,"Bhopal, Madhya Pradesh",,6,6000000,3750
Bhopal,2,"Bhopal, Madhya Pradesh",,2,7000000,7000
Bhopal,2,"Bhopal, Madhya Pradesh",,4,1400000,2188
Bhopal,2,"Bhopal, Madhya Pradesh",1950,,4800000,2462
Bhopal,3,"Bhopal, Madhya Pradesh",,9,3600000,4152
Bhopal,3,"Bhopal, Madhya Pradesh",74,6,5500000,6551
Bhopal,3,"Bhopal, Madhya Pradesh",,,9500000,5278
Bhopal,2,"Bhopal, Madhya Pradesh",,8,4500000,2845
Bhopal,2,"Bhopal, Madhya Pradesh",,5,3000000,3158
Bhopal,2,"Bhopal, Madhya Pradesh",1258,4,3200000,2544
Bhopal,3,"Bhopal, Madhya Pradesh",1600,2,5000000,6173
Bhopal,3,"Bhopal, Madhya Pradesh",960,,7500000,4412
Bhopal,1,"Bhopal, Madhya Pradesh",450,4,3500000,
Bhopal,2,"Bhopal, Madhya Pradesh",,7,2100000,2100
Bhopal,3,"Bhopal, Madhya Pradesh",,6,4200000,2357
Bhopal,2,"Bhopal, Madhya Pradesh",,7,4250000,4436
Bhopal,1,"Bhopal, Madhya Pradesh",600,3,2000000,3077
Bhopal,2,"Bhopal, Madhya Pradesh",,2,2850000,4750
Bhopal,3,"Bhopal, Madhya Pradesh",,2,4500000,3333
Bhopal,3,"Bhopal, Madhya Pradesh",540,2,2500000,4630
Bhopal,3,"Bhopal, Madhya Pradesh",,2,5000000,2778
Bhopal,3,"Bhopal, Madhya Pradesh",,7,4500000,3750
Bhopal,2,"Bhopal, Madhya Pradesh",680,6,1500000,1740
Bhopal,3,"Bhopal, Madhya Pradesh",1185,7,6300000,3706
Bhopal,2,"Bhopal, Madhya Pradesh",648,9,5500000,7639
Bhopal,2,"Bhopal, Madhya Pradesh",,,1900000,3167
Bhopal,2,"Bhopal, Madhya Pradesh",800,3,3200000,4000
Bhopal,2,"Bhopal, Madhya Pradesh",1000,4,4000000,
Bhopal,2,"Bhopal, Madhya Pradesh",,5,4000000,4000
Bhopal,3,"Bhopal, Madhya Pradesh",1180,7,5500000,3254
Bhopal,3,"Bhopal, Madhya Pradesh",1000,,8500000,3864
Bhopal,2,"Bhopal, Madhya Pradesh",1200,6,3700000,3033
Bhopal,2,"Bhopal, Madhya Pradesh",,6,30000000,23077
Bhopal,2,"Bhopal, Madhya Pradesh",,4,1800000,3147
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2200000,2095
Bhopal,2,"Bhopal, Madhya Pradesh",,4,2400000,2667
Bhopal,3,"Bhopal, Madhya Pradesh",,6,4200000,3077
Bhopal,3,"Bhopal, Madhya Pradesh",,,15000000,6818
Bhopal,2,"Bhopal, Madhya Pradesh",1000,4,3400000,2833
Bhopal,2,"Bhopal, Madhya Pradesh",968,,8500000,8500
Bhopal,3,"Bhopal, Madhya Pradesh",924,,8500000,5000
Bhopal,2,"Bhopal, Madhya Pradesh",650,6,2200000,2458
Bhopal,,"Bhopal, Madhya Pradesh",,,7000000,5490
