price_per_sq_ft,price,location,bedrooms,city_name,floors,address,land_area_unit
2967,4450000,"21.213106,81.632449",3,Raipur,2,"Raipur, Chhattisgarh",
3048,3200000,"21.2526895,81.667884",2,Raipur,6,"Raipur, Chhattisgarh",
2660,2500000,"21.27484,81.6524486",2,Raipur,6,"Raipur, Chhattisgarh",
3448,5000000,"21.27484,81.6524486",3,Raipur,6,"Raipur, Chhattisgarh",
4667,7000000,"21.1998454,81.6665669",3,Raipur,6,"Raipur, Chhattisgarh",
3100,3162000,"21.243718,81.570545",2,Raipur,6,"Raipur, Chhattisgarh",
4650,3371000,"21.2526895,81.667884",2,Raipur,10,"Raipur, Chhattisgarh",
3095,3600000,"21.2882699,81.680928",2,Raipur,6,"Raipur, Chhattisgarh",
3709,2600000,"21.2609629878303,81.5885235897971",2,Raipur,8,"Raipur, Chhattisgarh",
17637,50000000,,3,Raipur,,"Raipur, Chhattisgarh",
8418,11600000,"20.98424598,81.62506286",3,Raipur,,"Raipur, Chhattisgarh",12850
1700,1700000,"21.698621,82.626858",2,Raipur,4,"Raipur, Chhattisgarh",
4615,3000000,"21.2268675,81.6629787",2,Raipur,4,"Raipur, Chhattisgarh",
2133,3200000,"21.659072,82.15082",2,Raipur,1,"Raipur, Chhattisgarh",
6121,8000000,"21.2374058,81.6442937",3,Raipur,7,"Raipur, Chhattisgarh",
5500,16225000,"21.27484,81.6524486",2,Raipur,,"Raipur, Chhattisgarh",
2200,2200000,,2,Raipur,,"Raipur, Chhattisgarh",
6818,7500000,"21.21756172,81.64802489",2,Raipur,1,"Raipur, Chhattisgarh",
4375,3500000,"21.231599,81.602232",2,Raipur,,"Raipur, Chhattisgarh",12850
3098,5000000,"21.5068606,81.6837359",2,Raipur,,"Raipur, Chhattisgarh",
5706,4000000,"21.2609629878303,81.5885235897971",2,Raipur,10,"Raipur, Chhattisgarh",
5312,8500000,"21.2390355,81.6655194",3,Raipur,,"Raipur, Chhattisgarh",
3667,3300000,"21.215232,81.6233915",2,Raipur,6,"Raipur, Chhattisgarh",
4324,8000000,"21.2593747,81.5800417",3,Raipur,,"Raipur, Chhattisgarh",12850
4000,4000000,"21.276007,81.645554",3,Raipur,8,"Raipur, Chhattisgarh",
,2500000,"21.264871,81.67329",2,Raipur,,"Raipur, Chhattisgarh",
2800,2248000,"21.2526895,81.667884",2,Raipur,12,"Raipur, Chhattisgarh",
2692,3500000,"21.2390355,81.6655194",3,Raipur,,"Raipur, Chhattisgarh",
6757,12500000,"21.19596008,81.6508019",3,Raipur,,"Raipur, Chhattisgarh",12850
10000,20000000,"21.2744084,81.6238261",2,Raipur,1,"Raipur, Chhattisgarh",
3096,5000000,"21.205495,81.686105",3,Raipur,6,"Raipur, Chhattisgarh",
3214,4500000,,3,Raipur,,"Raipur, Chhattisgarh",
3793,5500000,"21.2526895,81.667884",3,Raipur,7,"Raipur, Chhattisgarh",
3250,6500000,,2,Raipur,1,"Raipur, Chhattisgarh",
4433,2500000,,2,Raipur,6,"Raipur, Chhattisgarh",
2333,5600000,"21.2116601099173,81.6644951930779",2,Raipur,1,"Raipur, Chhattisgarh",
2432,4500000,"21.698621,82.626858",3,Raipur,,"Raipur, Chhattisgarh",12850
5076,6000000,"21.310049,81.7205852",2,Raipur,,"Raipur, Chhattisgarh",
,2600000,"21.2700203,81.6592787",2,Raipur,,"Raipur, Chhattisgarh",
2200,2200000,,2,Raipur,,"Raipur, Chhattisgarh",
5625,4500000,"20.98424598,81.62506286",3,Raipur,1,"Raipur, Chhattisgarh",
4533,6800000,"21.2593747,81.5800417",3,Raipur,,"Raipur, Chhattisgarh",
2951,3788800,,2,Raipur,9,"Raipur, Chhattisgarh",
2429,1700000,"21.1998454,81.6665669",3,Raipur,8,"Raipur, Chhattisgarh",
4970,8400000,"21.215232,81.6233915",3,Raipur,13,"Raipur, Chhattisgarh",
6000,15000000,"21.2619056,81.6190733",3,Raipur,,"Raipur, Chhattisgarh",
4545,5000000,"21.0014872,81.6418656",2,Raipur,1,"Raipur, Chhattisgarh",
4762,8500000,"21.0014872,81.6418656",3,Raipur,10,"Raipur, Chhattisgarh",
2625,4200000,,3,Raipur,2,"Raipur, Chhattisgarh",
2320,2800000,,3,Raipur,6,"Raipur, Chhattisgarh",
2941,2500000,"21.295772,81.643307",2,Raipur,5,"Raipur, Chhattisgarh",
2483,1614000,"21.215232,81.6233915",2,Raipur,4,"Raipur, Chhattisgarh",
3455,3800000,,3,Raipur,6,"Raipur, Chhattisgarh",
2400,2400000,"21.3085097,81.6459446",3,Raipur,,"Raipur, Chhattisgarh",
7500,18000000,"21.247149,81.615838",3,Raipur,,"Raipur, Chhattisgarh",
4471,5700000,"21.21058,81.65438",2,Raipur,5,"Raipur, Chhattisgarh",
3302,1750000,"21.215232,81.6233915",2,Raipur,4,"Raipur, Chhattisgarh",
3103,4500000,"21.1998454,81.6665669",3,Raipur,6,"Raipur, Chhattisgarh",
4253,4500000,"21.2229188,81.669897",2,Raipur,,"Raipur, Chhattisgarh",
5085,7500000,"21.2390355,81.6655194",3,Raipur,2,"Raipur, Chhattisgarh",
8966,13000000,,3,Raipur,,"Raipur, Chhattisgarh",
3659,3000000,"21.207469,81.580108",2,Raipur,5,"Raipur, Chhattisgarh",
8500,8500000,,2,Raipur,,"Raipur, Chhattisgarh",
3300,2145000,"21.3146851,81.71384082",2,Raipur,,"Raipur, Chhattisgarh",
5000,7500000,,3,Raipur,4,"Raipur, Chhattisgarh",
6010,5800000,"21.272125,81.5829484",3,Raipur,10,"Raipur, Chhattisgarh",
3500,6825000,"21.22332,81.58272",3,Raipur,,"Raipur, Chhattisgarh",
5000,8500000,"21.2755728197311,81.6924395742247",3,Raipur,6,"Raipur, Chhattisgarh",
3800,3800000,"21.22011,81.597359",2,Raipur,,"Raipur, Chhattisgarh",12800
22000,33000000,"21.249421,81.6983714",3,Raipur,,"Raipur, Chhattisgarh",
3889,3500000,,2,Raipur,1,"Raipur, Chhattisgarh",
2600,2600000,,2,Raipur,7,"Raipur, Chhattisgarh",
7083,8500000,"21.247149,81.615838",3,Raipur,,"Raipur, Chhattisgarh",
2500,4500000,"21.2667165,81.5953805",2,Raipur,,"Raipur, Chhattisgarh",
3125,2500000,"21.1815696304515,81.69372049029391",2,Raipur,1,"Raipur, Chhattisgarh",
5417,6500000,"21.21058,81.65438",2,Raipur,3,"Raipur, Chhattisgarh",
6333,7600000,"21.2268675,81.6629787",3,Raipur,,"Raipur, Chhattisgarh",
4381,4600000,"21.2526895,81.667884",2,Raipur,6,"Raipur, Chhattisgarh",
2500,5000000,"21.2434932,81.6688064",3,Raipur,2,"Raipur, Chhattisgarh",
2667,3200000,"21.215741,81.620084",2,Raipur,,"Raipur, Chhattisgarh",
2000,2000000,"21.2882699,81.680928",2,Raipur,5,"Raipur, Chhattisgarh",
3073,3500000,,2,Raipur,6,"Raipur, Chhattisgarh",
2933,2200000,"21.295772,81.643307",2,Raipur,,"Raipur, Chhattisgarh",
2556,2300000,"21.3689816,82.7738143",2,Raipur,4,"Raipur, Chhattisgarh",
4982,2800000,"21.25628045,81.67897645",2,Raipur,2,"Raipur, Chhattisgarh",
2578,1900000,,2,Raipur,7,"Raipur, Chhattisgarh",
3056,5500000,"21.2744084,81.6238261",3,Raipur,1,"Raipur, Chhattisgarh",
5059,4300000,"21.5068606,81.6837359",2,Raipur,6,"Raipur, Chhattisgarh",
4000,4000000,"21.2491228,81.6518051",2,Raipur,3,"Raipur, Chhattisgarh",
3667,5500000,"21.2526895,81.667884",2,Raipur,8,"Raipur, Chhattisgarh",
3001,3451000,,2,Raipur,4,"Raipur, Chhattisgarh",
4118,7000000,"21.243718,81.570545",3,Raipur,,"Raipur, Chhattisgarh",
4708,9500000,"21.2526895,81.667884",3,Raipur,8,"Raipur, Chhattisgarh",
4194,3900000,"21.210877,81.645558",2,Raipur,1,"Raipur, Chhattisgarh",
3282,4500000,,3,Raipur,4,"Raipur, Chhattisgarh",
4333,5200000,,2,Raipur,6,"Raipur, Chhattisgarh",
3912,5700000,"21.2526895,81.667884",3,Raipur,6,"Raipur, Chhattisgarh",
4111,3700000,,2,Raipur,5,"Raipur, Chhattisgarh",
4100,4100000,"21.5068606,81.6837359",2,Raipur,7,"Raipur, Chhattisgarh",
2727,3900000,"21.5068606,81.6837359",3,Raipur,6,"Raipur, Chhattisgarh",
3281,5250000,"21.207469,81.580108",3,Raipur,2,"Raipur, Chhattisgarh",
3600,5130000,"21.5068606,81.6837359",3,Raipur,7,"Raipur, Chhattisgarh",
6708,6500000,"21.2882699,81.680928",3,Raipur,,"Raipur, Chhattisgarh",12850
1795,2800000,"21.23374,81.66045",2,Raipur,2,"Raipur, Chhattisgarh",
6154,4000000,,3,Raipur,,"Raipur, Chhattisgarh",
0,2700000,,2,Raipur,5,"Raipur, Chhattisgarh",
3113,3300000,,2,Raipur,4,"Raipur, Chhattisgarh",
3750,4500000,"21.2221205036069,81.688806330016",2,Raipur,6,"Raipur, Chhattisgarh",
3500,3500000,"21.1998454,81.6665669",2,Raipur,1,"Raipur, Chhattisgarh",
6522,30000000,"21.233252,81.608946",3,Raipur,,"Raipur, Chhattisgarh",
3599,7500000,"21.0014872,81.6418656",3,Raipur,1,"Raipur, Chhattisgarh",
9250,18500000,"21.233252,81.608946",3,Raipur,1,"Raipur, Chhattisgarh",
,3500000,"21.2526895,81.667884",2,Raipur,24,"Raipur, Chhattisgarh",
2887,2800000,"21.2268675,81.6629787",2,Raipur,3,"Raipur, Chhattisgarh",
3000,1500000,"21.2667165,81.5953805",2,Raipur,2,"Raipur, Chhattisgarh",
2188,2324000,"21.1998454,81.6665669",2,Raipur,,"Raipur, Chhattisgarh",
2308,3000000,,3,Raipur,5,"Raipur, Chhattisgarh",
5591,13000000,"21.2667165,81.5953805",3,Raipur,1,"Raipur, Chhattisgarh",
6560,8200000,"21.213106,81.632449",3,Raipur,2,"Raipur, Chhattisgarh",
2283,2100000,"21.22011,81.597359",2,Raipur,6,"Raipur, Chhattisgarh",
5500,5500000,"21.207469,81.580108",3,Raipur,2,"Raipur, Chhattisgarh",
4000,5000000,"21.2667165,81.5953805",3,Raipur,1,"Raipur, Chhattisgarh",
2778,5000000,"21.232733,81.62689",3,Raipur,,"Raipur, Chhattisgarh",
3406,2800000,,2,Raipur,4,"Raipur, Chhattisgarh",
4422,6500000,,3,Raipur,4,"Raipur, Chhattisgarh",
5333,4000000,"21.262714,81.591809",2,Raipur,,"Raipur, Chhattisgarh",
2161,1500000,"20.98424598,81.62506286",2,Raipur,6,"Raipur, Chhattisgarh",
3000,1500000,"21.2526895,81.667884",2,Raipur,2,"Raipur, Chhattisgarh",
3378,2500000,"21.215741,81.620084",2,Raipur,7,"Raipur, Chhattisgarh",
3500,3500000,"21.27484,81.6524486",2,Raipur,5,"Raipur, Chhattisgarh",
3143,4400000,"21.2268675,81.6629787",3,Raipur,,"Raipur, Chhattisgarh",
3333,3500000,,2,Raipur,4,"Raipur, Chhattisgarh",
3850,5544000,,3,Raipur,4,"Raipur, Chhattisgarh",
4444,4000000,,2,Raipur,,"Raipur, Chhattisgarh",12850
4462,2900000,"21.215232,81.6233915",2,Raipur,,"Raipur, Chhattisgarh",
2857,3000000,"21.2526895,81.667884",2,Raipur,6,"Raipur, Chhattisgarh",
2226,2500000,,2,Raipur,5,"Raipur, Chhattisgarh",12850
2900,2500000,"21.2857787,81.5992278",2,Raipur,8,"Raipur, Chhattisgarh",
3852,4815000,"21.276007,81.645554",3,Raipur,,"Raipur, Chhattisgarh",
3556,3200000,,2,Raipur,6,"Raipur, Chhattisgarh",
3057,4800000,"21.2593747,81.5800417",3,Raipur,6,"Raipur, Chhattisgarh",
3606,3480000,"21.2609629878303,81.5885235897971",3,Raipur,9,"Raipur, Chhattisgarh",
7000,21000000,"21.218964,81.661214",3,Raipur,,"Raipur, Chhattisgarh",
5460,9500000,"21.2526895,81.667884",3,Raipur,5,"Raipur, Chhattisgarh",
,15500000,"21.2566993,81.6570589",3,Raipur,2,"Raipur, Chhattisgarh",
,,"21.233252,81.608946",2,Raipur,,"Raipur, Chhattisgarh",
,,"21.218964,81.661214",3,Raipur,,"Raipur, Chhattisgarh",
,,"21.295772,81.643307",2,Raipur,,"Raipur, Chhattisgarh",
,,"21.55249,81.78391",2,Raipur,,"Raipur, Chhattisgarh",
,,"21.258383,81.682088",2,Raipur,,"Raipur, Chhattisgarh",
,,"21.5068606,81.6837359",2,Raipur,,"Raipur, Chhattisgarh",
,,"21.3009341,81.7396304",2,Raipur,,"Raipur, Chhattisgarh",
,,"21.1815696304515,81.69372049029391",2,Raipur,,"Raipur, Chhattisgarh",
,,"21.276007,81.645554",2,Raipur,,"Raipur, Chhattisgarh",
,,"21.215232,81.6233915",2,Raipur,,"Raipur, Chhattisgarh",
,,"21.236110849112,81.5269300363454",2,Raipur,,"Raipur, Chhattisgarh",
,,"21.5068606,81.6837359",3,Raipur,,"Raipur, Chhattisgarh",
,,"21.5068606,81.6837359",3,Raipur,,"Raipur, Chhattisgarh",
,,"21.205495,81.686105",2,Raipur,,"Raipur, Chhattisgarh",
,,"21.2526895,81.667884",2,Raipur,8,"Raipur, Chhattisgarh",
3133,4700000,"21.5068606,81.6837359",3,Raipur,6,"Raipur, Chhattisgarh",
3928,9000000,"21.2526895,81.667884",3,Raipur,7,"Raipur, Chhattisgarh",
7860,16900000,"20.98424598,81.62506286",3,Raipur,,"Raipur, Chhattisgarh",
3197,3245000,"21.205495,81.686105",2,Raipur,9,"Raipur, Chhattisgarh",
,,,3,Raipur,2,"Raipur, Chhattisgarh",
5600,9800000,"21.258383,81.682088",3,Raipur,,"Raipur, Chhattisgarh",
3125,12500000,"21.2369,81.58554",3,Raipur,,"Raipur, Chhattisgarh",
3810,4100000,"21.140609,81.785506",3,Raipur,,"Raipur, Chhattisgarh",
4513,7500000,"21.2556078,81.6380597",3,Raipur,6,"Raipur, Chhattisgarh",
3548,5500000,"21.2116601099173,81.6644951930779",3,Raipur,,"Raipur, Chhattisgarh",12800
4550,5300750,,2,Raipur,8,"Raipur, Chhattisgarh",
3528,2999000,"21.1998454,81.6665669",2,Raipur,,"Raipur, Chhattisgarh",12800
3750,7500000,"20.98424598,81.62506286",3,Raipur,,"Raipur, Chhattisgarh",12800
5120,5550000,"21.2526895,81.667884",2,Raipur,8,"Raipur, Chhattisgarh",
2550,3060000,"21.1998454,81.6665669",3,Raipur,2,"Raipur, Chhattisgarh",12800
3500,4585000,"21.215232,81.6233915",2,Raipur,11,"Raipur, Chhattisgarh",
