address,bedrooms,carpet_area,carp_area_unit,floors,location,price,price_per_sq_ft
"Vadodara, Gujarat",2,1100,,5,"22.3140477460972,73.1432756484381",3950000,
"Vadodara, Gujarat",3,1100,,5,"22.2834525,73.1277473",5700000,
"Vadodara, Gujarat",2,600,,4,"22.3361542,73.14831",3000000,4000
"Vadodara, Gujarat",2,,,4,,2700000,3273
"Vadodara, Gujarat",3,1500,,3,"22.3418779,73.167019",12500000,8333
"Vadodara, Gujarat",3,1000,,7,"22.3156579,73.2247725",7600000,5429
"Vadodara, Gujarat",2,,,8,"22.3201,73.2066",2300000,2000
"Vadodara, Gujarat",2,,,5,"22.2754108,73.1538839",2250000,2045
"Vadodara, Gujarat",2,800,,4,"22.2951626749092,73.1642419219825",2751000,2751
"Vadodara, Gujarat",3,1018,,7,"22.3158732,73.117995",5250000,3127
"Vadodara, Gujarat",3,300,,,,4500000,4286
"Vadodara, Gujarat",2,575,,5,"22.3158732,73.117995",2500000,3571
"Vadodara, Gujarat",3,1360,,10,"22.4778594,73.1934619",6200000,3713
"Vadodara, Gujarat",3,,,11,"22.2847421,73.1238962",8800000,7458
"Vadodara, Gujarat",2,1150,,5,"22.2834525,73.1277473",2650000,3174
"Vadodara, Gujarat",2,,,32,"22.2754108,73.1538839",3150000,2732
"Vadodara, Gujarat",2,1650,,,"22.2946904,73.1541585",12500000,7576
"Vadodara, Gujarat",2,950,,5,"22.251136,73.196864",4300000,4526
"Vadodara, Gujarat",3,,,6,"22.3572269,73.2013352",5500000,4138
"Vadodara, Gujarat",2,750,,5,"22.2909927,73.2440996",2590000,2355
"Vadodara, Gujarat",3,520,,3,"22.2811984,73.1924864",1950000,3145
"Vadodara, Gujarat",3,,,,"22.345112,73.192073",15000000,8824
"Vadodara, Gujarat",2,850,,5,"22.2803126315282,73.1507244811002",3200000,2667
"Vadodara, Gujarat",3,980,,5,"22.2847421,73.1238962",3500000,2593
"Vadodara, Gujarat",2,,,5,"22.2834525,73.1277473",3500000,3182
"Vadodara, Gujarat",3,880,,4,"22.2935565218936,73.1710832612599",5651000,3344
"Vadodara, Gujarat",3,900,,5,"22.2607727,73.1191015",2400000,1920
"Vadodara, Gujarat",3,,,5,"22.2879122,73.2013352",4500000,3766
"Vadodara, Gujarat",2,1000,,6,"22.3445464,73.1364357",3500000,
"Vadodara, Gujarat",3,,,5,"22.3143858,73.1379109",6500000,4530
"Vadodara, Gujarat",3,1040,,13,"22.2834525,73.1277473",11100000,6727
"Vadodara, Gujarat",2,,,,"22.3143858,73.1379109",3500000,8750
"Vadodara, Gujarat",2,1150,,4,,2950000,2565
"Vadodara, Gujarat",3,,,5,"22.2847421,73.1238962",4000000,2462
"Vadodara, Gujarat",3,,,7,"22.2763205,73.2146078",3500000,4167
"Vadodara, Gujarat",2,740,,4,"22.3309559,73.1851121",3000000,
"Vadodara, Gujarat",2,763,,5,"22.2847421,73.1238962",3750000,3261
"Vadodara, Gujarat",2,725,,7,"22.4778594,73.1934619",4200000,4463
"Vadodara, Gujarat",2,,,13,"22.3074961145886,73.2331666740289",3500000,3043
"Vadodara, Gujarat",2,,,9,"22.2811984,73.1924864",5500000,4314
"Vadodara, Gujarat",3,1650,,4,"22.3143858,73.1379109",6500000,2889
"Vadodara, Gujarat",2,,,6,"22.2847421,73.1238962",3500000,5000
"Vadodara, Gujarat",3,,,4,"22.3156579,73.2247725",6500000,3736
"Vadodara, Gujarat",2,,,,"22.3197481,73.2264919",10000000,7205
"Vadodara, Gujarat",3,1450,,8,"22.3158732,73.117995",7000000,3500
