id,posted_date,price,price_per_sq_ft,currency,location,company_name,carpet_area,land_area_unit,balconies,bathrooms,facing,floors,city_name,bedrooms,address,covered_area,carp_area_unit,cov_area_unit,operating_since
81784253,2026-03-23T23:47:22.000Z,3200000,5489,₹,"19.39954,72.8604165",,480,,,1,East,4,Mumbai,1,"Mumbai, Maharashtra",583,,12800,
81209713,2026-03-21T23:43:19.000Z,24500000,14412,₹,"19.2092681034955,72.8158628966972",,995,,,3,North,28,Mumbai,3,"Mumbai, Maharashtra",1700,,12800,
83222725,2026-03-20T23:31:27.000Z,6100000,9729,₹,"19.2972811431285,72.8678073166319",,425,,,1,East,7,Mumbai,1,"Mumbai, Maharashtra",627,,12800,
82230595,2026-03-21T23:33:31.000Z,29000000,26364,₹,"19.1940346300819,72.8257561606587",,738,,3,2,West,36,Mumbai,2,"Mumbai, Maharashtra",1100,,12800,
83738025,2026-03-20T23:43:13.000Z,13500000,27000,₹,"19.1391584419196,72.8491931971322",,330,,1,2,South,21,Mumbai,1,"Mumbai, Maharashtra",500,,12800,
83832705,2026-03-18T06:56:21.000Z,25800000,36857,₹,"19.1630920855215,72.8398088005091",,645,,,2,South -West,38,Mumbai,2,"Mumbai, Maharashtra",700,,12800,
81685651,2026-03-11T23:36:01.000Z,4000000,,₹,"19.3914260104194,72.8285855834131",,361,,2,1,,3,Mumbai,1,"Mumbai, Maharashtra",,,,
82761675,2026-03-16T23:40:01.000Z,14500000,18710,₹,"19.2343996815422,72.830816312072",,650,,,2,East,7,Mumbai,2,"Mumbai, Maharashtra",775,,12800,
82476543,2026-03-12T23:32:17.000Z,18500000,18500,₹,"19.149901,72.931134",,950,,,3,West,22,Mumbai,3,"Mumbai, Maharashtra",1000,,12800,
83313863,2026-03-23T23:37:14.000Z,105000000,36207,₹,"19.1154908,72.8726952",,1866,,1,6,East,22,Mumbai,4,"Mumbai, Maharashtra",2900,,12800,
82323159,2026-03-22T23:32:21.000Z,10500000,19091,₹,"19.1983052221596,72.874429048184",,428,,,2,East,32,Mumbai,1,"Mumbai, Maharashtra",550,,12800,
80646101,2026-03-21T23:42:05.000Z,16500000,22000,₹,"19.2050017,72.8692711",,620,,,2,West,39,Mumbai,2,"Mumbai, Maharashtra",750,,12800,
83123039,2026-03-23T23:41:51.000Z,55500000,48261,₹,"18.9763051806034,72.8384452613639",,883,,1,2,West,45,Mumbai,2,"Mumbai, Maharashtra",1150,,12800,
83783023,2026-03-14T11:36:33.000Z,27500000,32353,₹,"19.1154908,72.8726952",,730,,,2,East,7,Mumbai,2,"Mumbai, Maharashtra",850,,12800,
