address,bedrooms,carpet_area,carp_area_unit,floors,location,price,price_per_sq_ft
"Coimbatore, Tamil Nadu",3,,,4,"11.06847092,77.03764258",14000000,10021
"Coimbatore, Tamil Nadu",2,1100,,,"10.96724,77.027778",8000000,
"Coimbatore, Tamil Nadu",2,,,,,9000000,7200
"Coimbatore, Tamil Nadu",3,,,4,"11.0514611,77.0348573",16000000,6004
"Coimbatore, Tamil Nadu",2,,,,"10.96724,77.027778",5700000,5429
"Coimbatore, Tamil Nadu",2,,,4,"11.035374,77.011345",4000000,4614
"Coimbatore, Tamil Nadu",3,1500,,,"10.981923,77.0593246",6800000,3778
"Coimbatore, Tamil Nadu",3,,,,"11.035374,77.011345",5420000,2954
"Coimbatore, Tamil Nadu",3,,,,"11.05719,76.93478",8000000,4000
"Coimbatore, Tamil Nadu",3,,,,"11.05719,76.93478",7330000,2951
"Coimbatore, Tamil Nadu",2,,,,"10.965033,76.878151",4000000,4762
"Coimbatore, Tamil Nadu",2,1336,,4,"11.08614915,76.99782425",6700000,4948
"Coimbatore, Tamil Nadu",3,2600,,,"11.024999,76.9038011",16000000,5000
"Coimbatore, Tamil Nadu",2,,,,"11.1042621,76.952527",3200000,3765
"Coimbatore, Tamil Nadu",2,,,,"11.1042621,76.952527",4050000,4263
"Coimbatore, Tamil Nadu",2,,,,"11.13915,77.00944",2000000,4000
"Coimbatore, Tamil Nadu",2,,,,"11.13915,77.00944",4500000,3333
"Coimbatore, Tamil Nadu",3,,,,"11.07954,77.17687",3500000,2917
"Coimbatore, Tamil Nadu",2,,,,"11.07954,77.17687",3000000,3000
"Coimbatore, Tamil Nadu",3,,,5,"11.024999,76.9038011",5850000,3945
"Coimbatore, Tamil Nadu",3,,,,"10.9435131,76.938379",8500000,6071
"Coimbatore, Tamil Nadu",2,,,5,"11.010134,76.84898",6500000,5200
"Coimbatore, Tamil Nadu",3,,,,"10.943085,76.952727",8500000,3091
"Coimbatore, Tamil Nadu",2,,,5,"11.08614915,76.99782425",2850000,3654
"Coimbatore, Tamil Nadu",2,,,5,"10.9654238,76.8750662",6750000,6404
"Coimbatore, Tamil Nadu",2,,,,"11.01453,76.9546",3500000,3500
"Coimbatore, Tamil Nadu",2,,,,"10.90225,76.99282",4400000,3385
"Coimbatore, Tamil Nadu",2,,,,"10.90225,76.99282",3400000,3579
"Coimbatore, Tamil Nadu",3,,,,"10.90225,76.99282",5000000,3289
"Coimbatore, Tamil Nadu",3,,,,"11.07301,76.94755",21400000,7379
"Coimbatore, Tamil Nadu",3,,,4,"11.046937,76.9200961",6500000,4643
"Coimbatore, Tamil Nadu",2,,,4,"10.998635,76.949531",3800000,4419
"Coimbatore, Tamil Nadu",2,1900,,1,"11.16410084,76.94931476",12500000,5270
"Coimbatore, Tamil Nadu",2,,,,"10.9935456,76.9320765",24500000,24500
"Coimbatore, Tamil Nadu",3,950,,4,"11.046937,76.9200961",6500000,4643
"Coimbatore, Tamil Nadu",2,2000,,2,"11.173014,76.957095",17000000,5862
"Coimbatore, Tamil Nadu",2,750,,,,2500000,3030
"Coimbatore, Tamil Nadu",2,,,,"11.1042621,76.952527",4000000,3195
"Coimbatore, Tamil Nadu",3,,,,"11.1042621,76.952527",6000000,2727
"Coimbatore, Tamil Nadu",2,,,,"11.13915,77.00944",6000000,2970
"Coimbatore, Tamil Nadu",2,600,,,"11.0227,77.125732",2525000,2806
"Coimbatore, Tamil Nadu",3,,,4,"11.08614915,76.99782425",9000000,5455
"Coimbatore, Tamil Nadu",2,,,3,,3900000,4333
"Coimbatore, Tamil Nadu",3,,,,,30000000,5333
"Coimbatore, Tamil Nadu",3,,,,"10.9980579,76.8146504",9500000,5278
"Coimbatore, Tamil Nadu",2,,,1,"10.6572737,77.0106693",4500000,2500
"Coimbatore, Tamil Nadu",2,,,1,"11.0781549,76.8850673",6000000,6667
"Coimbatore, Tamil Nadu",3,5,,,"11.078539,77.031905",19000000,8543
"Coimbatore, Tamil Nadu",3,,,6,"11.08614915,76.99782425",32000000,20000
"Coimbatore, Tamil Nadu",3,,,,"10.962511,76.972868",11000000,5789
"Coimbatore, Tamil Nadu",2,1500,,2,"10.9872555,76.9991176",24000000,9183
"Coimbatore, Tamil Nadu",3,,,2,"11.135862,77.003217",8500000,3571
"Coimbatore, Tamil Nadu",3,,,,"11.0781549,76.8850673",13576332,8604
"Coimbatore, Tamil Nadu",2,500,,4,"11.08614915,76.99782425",3000000,5769
"Coimbatore, Tamil Nadu",2,1200,,2,"11.0393339,76.9787076",8000000,4848
"Coimbatore, Tamil Nadu",2,1350,,,"10.6209165,76.9635859",15000000,6250
"Coimbatore, Tamil Nadu",2,,,1,"11.0302321,77.0389148",22500000,9375
"Coimbatore, Tamil Nadu",2,,,,"11.024999,76.9038011",11446600,
"Coimbatore, Tamil Nadu",3,,,,"11.06612,76.95055",15200000,7525
"Coimbatore, Tamil Nadu",2,2350,,,"10.9541799,76.99348",15000000,6250
"Coimbatore, Tamil Nadu",3,1512,,,"10.9935456,76.9320765",28411878,13154
"Coimbatore, Tamil Nadu",2,1650,,,"11.2405,76.957718",5000000,
"Coimbatore, Tamil Nadu",3,1450,,,"11.118305,76.959525",8000000,4848
"Coimbatore, Tamil Nadu",2,,,,"10.953343,76.7888853",35000000,9722
"Coimbatore, Tamil Nadu",3,755,,1,"11.0843813,76.938998",10500000,4379
"Coimbatore, Tamil Nadu",3,,,3,"10.6572737,77.0106693",11500000,3877
"Coimbatore, Tamil Nadu",3,1640,,,,9900000,4500
"Coimbatore, Tamil Nadu",2,,,,"10.9954968,76.9571046",14000000,8140
"Coimbatore, Tamil Nadu",2,,,,"10.582081,76.934158",5300000,4281
"Coimbatore, Tamil Nadu",3,,,2,"11.1800199,76.9468452",8500000,5858
"Coimbatore, Tamil Nadu",2,1350,,1,"11.1149327,76.9357038",5800000,3333
"Coimbatore, Tamil Nadu",2,510,,2,,15000000,7143
"Coimbatore, Tamil Nadu",3,2000,,,"11.0267184,76.9515966",10500000,5250
"Coimbatore, Tamil Nadu",3,,,,"10.96805,76.88816",9000000,3673
"Coimbatore, Tamil Nadu",3,600,,1,"10.6572737,77.0106693",5900000,3576
"Coimbatore, Tamil Nadu",3,1100,,,"11.076845,76.932334",7500000,6818
"Coimbatore, Tamil Nadu",2,1350,,8,"10.992592,76.936891",6500000,4862
"Coimbatore, Tamil Nadu",2,650,,4,"11.002497,76.892319",3500000,
"Coimbatore, Tamil Nadu",2,750,,4,"11.076845,76.932334",8500000,10625
"Coimbatore, Tamil Nadu",3,,,2,"10.9238678,77.1089637",14500000,6042
"Coimbatore, Tamil Nadu",2,,,1,"11.0167,77.0667",8000000,4706
"Coimbatore, Tamil Nadu",2,,,,,8500000,4146
"Coimbatore, Tamil Nadu",2,1080,,,"10.9006579,76.942698",6000000,4444
"Coimbatore, Tamil Nadu",2,1131,,,"11.0263198,76.9023601",8500000,
"Coimbatore, Tamil Nadu",3,1700,,,"11.024999,76.9038011",13000000,7222
"Coimbatore, Tamil Nadu",3,1540,,5,"10.9935456,76.9320765",14025000,7500
"Coimbatore, Tamil Nadu",3,,,15,"11.001869089588,77.0361383823519",20000000,10799
"Coimbatore, Tamil Nadu",2,820,,,"10.8746076,77.0075055",3900000,3721
"Coimbatore, Tamil Nadu",3,,,4,"10.9984411,77.0371963",8000000,4848
"Coimbatore, Tamil Nadu",3,900,,1,"10.9006579,76.942698",6000000,4444
"Coimbatore, Tamil Nadu",2,1073,,4,"10.963246,76.947022",6400000,5965
"Coimbatore, Tamil Nadu",2,,,,"11.1413175,77.030539",5800000,3867
"Coimbatore, Tamil Nadu",3,1350,,,"11.0379249,76.9304557",14000000,8235
"Coimbatore, Tamil Nadu",3,1639,,,,8900000,5430
"Coimbatore, Tamil Nadu",3,,,,"11.024999,76.9038011",11000000,5500
"Coimbatore, Tamil Nadu",3,1324,,,"11.024999,76.9038011",16000000,8954
"Coimbatore, Tamil Nadu",3,1674,,4,"11.0603779,76.9360411",8500000,5078
"Coimbatore, Tamil Nadu",3,,,,"11.08614915,76.99782425",7277872,5501
"Coimbatore, Tamil Nadu",3,,,,"11.118305,76.959525",8900000,5477
"Coimbatore, Tamil Nadu",2,1250,,,"11.151193,76.9383985",9500000,3980
"Coimbatore, Tamil Nadu",2,2,,,"11.0649426962122,76.9435738670028",2700000,4500
"Coimbatore, Tamil Nadu",2,440,,4,,2000000,
"Coimbatore, Tamil Nadu",2,,,,"10.9541799,76.99348",9800000,4667
"Coimbatore, Tamil Nadu",2,2,,,"11.0649426962122,76.9435738670028",2700000,4500
"Coimbatore, Tamil Nadu",2,1100,,,"11.0249811,76.9649361",5000000,4545
"Coimbatore, Tamil Nadu",2,1000,,4,"11.0097212,77.0139841",9200000,7958
"Coimbatore, Tamil Nadu",2,,,1,"10.6209165,76.9635859",6800000,8500
"Coimbatore, Tamil Nadu",2,900,,2,"11.1413175,77.030539",4500000,4737
"Coimbatore, Tamil Nadu",2,900,,,,3600000,
"Coimbatore, Tamil Nadu",2,1350,,,"11.0920339,76.9344657",6700000,
"Coimbatore, Tamil Nadu",3,,,14,"11.001869089588,77.0361383823519",16500000,8909
"Coimbatore, Tamil Nadu",3,1500,,,"11.024999,76.9038011",11000000,5500
"Coimbatore, Tamil Nadu",3,2000,,,"10.9006579,76.942698",9200000,3680
"Coimbatore, Tamil Nadu",2,,,,"11.0920339,76.9344657",16900000,14202
"Coimbatore, Tamil Nadu",3,2200,,,"11.06725,77.08148",15500000,6078
"Coimbatore, Tamil Nadu",3,1350,,2,"11.151193,76.9383985",8000000,3810
"Coimbatore, Tamil Nadu",3,,,,"10.6572737,77.0106693",6700000,5425
"Coimbatore, Tamil Nadu",3,,,2,"11.08614915,76.99782425",6500000,6132
"Coimbatore, Tamil Nadu",2,900,,,"11.234031,77.105153",5000000,4167
"Coimbatore, Tamil Nadu",2,1200,,1,"11.151193,76.9383985",4700000,3917
"Coimbatore, Tamil Nadu",2,720,,,,5000000,5556
"Coimbatore, Tamil Nadu",3,1460,,4,"11.0901711,76.8749787",8500000,5431
"Coimbatore, Tamil Nadu",3,850,,,"11.0987904,76.9389496",8500000,5667
"Coimbatore, Tamil Nadu",2,,,,"11.076845,76.932334",7300000,4867
"Coimbatore, Tamil Nadu",2,1010,,4,"11.08614915,76.99782425",8500000,6401
"Coimbatore, Tamil Nadu",2,720,,,"10.6572737,77.0106693",2600000,3611
"Coimbatore, Tamil Nadu",2,,,4,"11.0050243374805,76.912067442096",4200000,4098
"Coimbatore, Tamil Nadu",3,,,,"10.9935456,76.9320765",9500000,6258
"Coimbatore, Tamil Nadu",2,600,,,"10.8181101,77.0079589",2500000,3333
"Coimbatore, Tamil Nadu",2,,,4,"11.02627,77.0198157",6000000,
"Coimbatore, Tamil Nadu",3,850,,,"10.6209165,76.9635859",6800000,5022
"Coimbatore, Tamil Nadu",3,1500,,,"10.96724,77.027778",6500000,4333
"Coimbatore, Tamil Nadu",2,1100,,,"11.09361,76.95014",5200000,4333
"Coimbatore, Tamil Nadu",3,,,,"10.9984411,77.0371963",9500000,5278
"Coimbatore, Tamil Nadu",3,1700,,,"11.08614915,76.99782425",16000000,7601
"Coimbatore, Tamil Nadu",2,,,,"11.06612,76.95055",19379000,9714
"Coimbatore, Tamil Nadu",2,,,,"11.118305,76.959525",4700000,4159
"Coimbatore, Tamil Nadu",3,850,,4,"11.08614915,76.99782425",8500000,7391
"Coimbatore, Tamil Nadu",2,712,,,"11.072868,77.0175832",8787000,7517
"Coimbatore, Tamil Nadu",2,,,6,"11.033273,76.893624",7000000,5641
"Coimbatore, Tamil Nadu",3,1385,,4,"10.6209165,76.9635859",6500000,
"Coimbatore, Tamil Nadu",3,,,,"11.076845,76.932334",80000000,21053
"Coimbatore, Tamil Nadu",2,,,,,7000000,6167
"Coimbatore, Tamil Nadu",3,,,,"11.1142589,76.9852228",12000000,7216
"Coimbatore, Tamil Nadu",3,1125,,,"11.07818,77.038567",11500000,7188
"Coimbatore, Tamil Nadu",2,1012,,,"11.185142,76.955196",4200000,4000
"Coimbatore, Tamil Nadu",2,,,4,"11.08614915,76.99782425",5000000,4931
"Coimbatore, Tamil Nadu",3,2575,,,"10.9435131,76.938379",20800000,7495
"Coimbatore, Tamil Nadu",2,,,3,,2300000,4792
"Coimbatore, Tamil Nadu",3,,,,,42500000,21250
"Coimbatore, Tamil Nadu",2,,,2,"11.02627,77.0198157",5000000,5000
"Coimbatore, Tamil Nadu",2,,,1,,600000,429
"Coimbatore, Tamil Nadu",3,,,4,,5500000,3772
"Coimbatore, Tamil Nadu",2,800,,,"11.04832,76.94441",5500000,4583
"Coimbatore, Tamil Nadu",2,800,,,"10.97436,77.07492",5600000,3111
"Coimbatore, Tamil Nadu",2,787,,3,"11.0168445,76.9558321",4200000,4941
"Coimbatore, Tamil Nadu",2,,,4,"11.08614915,76.99782425",3800000,4750
"Coimbatore, Tamil Nadu",2,,,,"11.2405,76.957718",5600000,4148
"Coimbatore, Tamil Nadu",2,895,,4,"11.08614915,76.99782425",8000000,6255
"Coimbatore, Tamil Nadu",2,,,9,"11.024999,76.9038011",15000000,11177
"Coimbatore, Tamil Nadu",2,,,4,"10.6209165,76.9635859",4850000,4487
"Coimbatore, Tamil Nadu",2,788,,4,"11.08614915,76.99782425",7200000,
"Coimbatore, Tamil Nadu",2,,,,"10.9639327,76.9070432",4600000,7077
"Coimbatore, Tamil Nadu",2,975,,,"11.2405,76.957718",5000000,4545
"Coimbatore, Tamil Nadu",3,,,,"10.9006579,76.942698",7500000,5769
"Coimbatore, Tamil Nadu",2,1365,,4,"11.024999,76.9038011",6500000,
"Coimbatore, Tamil Nadu",3,2020,,,"10.8746076,77.0075055",7500000,3444
"Coimbatore, Tamil Nadu",3,,,,"11.024999,76.9038011",6000000,6000
"Coimbatore, Tamil Nadu",2,,,4,"11.08614915,76.99782425",7050000,4623
"Coimbatore, Tamil Nadu",3,,,,"11.1413175,77.030539",7500000,3354
"Coimbatore, Tamil Nadu",2,1200,,,"11.1413175,77.030539",5800000,3867
"Coimbatore, Tamil Nadu",2,920,,3,"11.076845,76.932334",5700000,4914
"Coimbatore, Tamil Nadu",3,1590,,4,"11.024999,76.9038011",7800000,3959
