price_per_sq_ft,price,location,bedrooms,city_name,floors,address,land_area_unit
13200,6600000,"26.93283061,75.81783341",3,Jaipur,,"Jaipur, Rajasthan",
6114,7000000,"26.8670830737855,75.7522000704673",2,Jaipur,9,"Jaipur, Rajasthan",
3667,5500000,"26.8352503,75.8243427",3,Jaipur,9,"Jaipur, Rajasthan",
13333,45000000,,3,Jaipur,,"Jaipur, Rajasthan",12851
6500,7800000,"26.9159729,75.7400563",3,Jaipur,,"Jaipur, Rajasthan",
5000,6000000,"26.8494766,75.8083612",2,Jaipur,13,"Jaipur, Rajasthan",
4630,6000000,"26.9159729,75.7400563",3,Jaipur,6,"Jaipur, Rajasthan",
5683,8950000,"26.89383667,75.74725485",3,Jaipur,13,"Jaipur, Rajasthan",
3991,3400000,"26.9421714,75.755713",2,Jaipur,4,"Jaipur, Rajasthan",
5333,6000000,"26.9455675,75.8040022",3,Jaipur,2,"Jaipur, Rajasthan",12851
4276,3600000,"26.86151806,75.76476624",2,Jaipur,9,"Jaipur, Rajasthan",
3400,3400000,"26.7985475989176,75.8459738122808",2,Jaipur,4,"Jaipur, Rajasthan",
20325,25000000,"26.9159729,75.7400563",3,Jaipur,,"Jaipur, Rajasthan",12850
3961,3450000,"26.9159729,75.7400563",3,Jaipur,14,"Jaipur, Rajasthan",
,4900000,"26.80824967,75.81450516",2,Jaipur,1,"Jaipur, Rajasthan",
3500,3500000,"26.8416228038378,75.7400220409571",2,Jaipur,4,"Jaipur, Rajasthan",
3331,5330000,"26.90085152,75.74559422",3,Jaipur,,"Jaipur, Rajasthan",
3329,5410000,"26.90085152,75.74559422",3,Jaipur,,"Jaipur, Rajasthan",
1444,2310000,"26.90085152,75.74559422",3,Jaipur,,"Jaipur, Rajasthan",
3000,3000000,"26.83422,75.750047",2,Jaipur,2,"Jaipur, Rajasthan",
2357,3500000,"26.86972,75.74061",2,Jaipur,3,"Jaipur, Rajasthan",
3812,3240000,"26.9159729,75.7400563",2,Jaipur,5,"Jaipur, Rajasthan",
