price_per_sq_ft,price,location,bedrooms,city_name,floors,address,land_area_unit
5778,5200000,"20.2375864257755,85.8279324299301",2,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
5436,5800000,"20.2375864257755,85.8279324299301",2,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
9091,20000000,"20.3113101203288,85.8145411365132",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
7500,9000000,"20.3113101203288,85.8145411365132",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
5613,8700000,"20.3113101203288,85.8145411365132",3,Bhubaneswar,2,"Bhubaneswar, Odisha/Orissa",
6047,6500000,"20.3113101203288,85.8145411365132",2,Bhubaneswar,5,"Bhubaneswar, Odisha/Orissa",
5556,6500000,"20.2487483,85.8362457",2,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
6667,10000000,"20.3063707,85.8467041",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
5879,11000000,"20.2765503,85.8115017",3,Bhubaneswar,2,"Bhubaneswar, Odisha/Orissa",
3788,7000000,"20.2429409,85.8358259",3,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
5499,6500000,"20.2742457,85.8396655",2,Bhubaneswar,6,"Bhubaneswar, Odisha/Orissa",
5768,6500000,"20.2487483,85.8362457",2,Bhubaneswar,3,"Bhubaneswar, Odisha/Orissa",
5000,7500000,"20.2876235,85.8239853",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
