id,posted_date,price,price_per_sq_ft,currency,location,company_name,carpet_area,land_area_unit,balconies,bathrooms,facing,floors,city_name,bedrooms,address,covered_area,carp_area_unit,cov_area_unit,operating_since
73074955,2026-03-18T21:30:35.000Z,8000000,6504,₹,"8.528042109,76.93663687",,,,3,2,,11,Trivandrum,2,"Trivandrum, Kerala",1230,,12800,
45552503,2026-03-21T16:41:16.000Z,5800000,3135,₹,"8.5594034,76.9779875",,,,,4,North,2,Trivandrum,4,"Trivandrum, Kerala",1850,,12800,
82558365,2026-03-16T23:38:15.000Z,6500000,5936,₹,"8.534085,76.883342",,,,,2,,,Trivandrum,3,"Trivandrum, Kerala",1095,,12800,
70330563,2026-03-24T21:32:34.000Z,9300000,2669,₹,,,,,,3,,2,Trivandrum,3,"Trivandrum, Kerala",8,,12817,
83365959,2026-03-19T22:30:44.000Z,8000000,4571,₹,"8.816985,76.81585",,,12800,1,2,North - West,,Trivandrum,3,"Trivandrum, Kerala",1750,,12800,
81225315,2026-03-20T22:30:33.000Z,11000000,6607,₹,"8.534085,76.883342",,,,,4,East,20,Trivandrum,3,"Trivandrum, Kerala",1665,,12800,
45388353,2026-03-15T17:47:59.000Z,10000000,,₹,"8.5096484,76.9167689",,2000,,3,3,,15,Trivandrum,3,"Trivandrum, Kerala",,,,
47402353,2026-03-19T22:30:38.000Z,300000,21,₹,"8.4564686,76.9924002",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
81839189,2026-03-16T23:32:40.000Z,26800000,10206,₹,"8.4818612,76.9581849",,,12800,,6,East,,Trivandrum,5,"Trivandrum, Kerala",2626,,12800,
27197775,2026-03-23T21:32:24.000Z,4000000,1080,₹,,,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
66350905,2026-03-22T21:32:19.000Z,68000000,1952,₹,"8.623233,76.850814",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
82008691,2026-03-22T21:32:15.000Z,19000000,2296,₹,"8.565128,76.8504593",,,12800,,,North,,Trivandrum,,"Trivandrum, Kerala",,,,
77332627,2026-03-22T21:32:46.000Z,7000000,4453,₹,,,,,3,3,,4,Trivandrum,3,"Trivandrum, Kerala",1572,,12800,
79005389,2026-03-22T22:30:36.000Z,14500000,7796,₹,"8.506805,76.973257",,1860,12850,,4,West,,Trivandrum,4,"Trivandrum, Kerala",1860,,12800,
54129219,2026-03-23T09:09:17.000Z,600000,81,₹,"8.4264194,76.963886",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
83911693,2026-03-23T11:04:19.000Z,6000000,5000,₹,"8.5586884,76.8980371",,,12850,1,2,,,Trivandrum,3,"Trivandrum, Kerala",1200,,12800,
54105863,2026-01-01T21:33:24.000Z,9000000,4500,₹,"8.5403412,76.9902276",,,,2,4,,2,Trivandrum,4,"Trivandrum, Kerala",2000,,12800,
80142575,2026-03-19T21:30:42.000Z,500000,417,₹,"8.394583,77.039582",,,,,3,,,Trivandrum,4,"Trivandrum, Kerala",1200,,12800,
83143449,2026-03-13T23:32:23.000Z,4000000,2703,₹,"8.504133,76.9916675",,,,,3,,,Trivandrum,3,"Trivandrum, Kerala",1480,,12800,
51386838,2026-03-23T22:30:28.000Z,82500000,5654,₹,"8.447416,76.953739",,,12850,,,West,,Trivandrum,,"Trivandrum, Kerala",,,,
78788503,2026-03-20T16:11:46.000Z,22440000,2712,₹,"8.5674079,76.911384",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
81492003,2026-03-21T23:32:01.000Z,15700000,8022,₹,"8.534085,76.883342",,,,3,3,East,36,Trivandrum,3,"Trivandrum, Kerala",1957,,12800,
66789793,2026-03-16T16:02:19.000Z,10000000,4690,₹,"8.5667627,76.8895341",,,,1,3,East,1,Trivandrum,3,"Trivandrum, Kerala",2132,,12800,
82058301,2026-03-24T13:53:40.000Z,50000000,17857,₹,"8.4648803,76.9903207",,2400,,3,5,,,Trivandrum,6,"Trivandrum, Kerala",2800,,12800,
79940595,2026-03-12T21:30:41.000Z,4000000,,₹,"8.4732849,76.9774246",,900,,,2,,3,Trivandrum,2,"Trivandrum, Kerala",,,,
83402317,2026-02-14T03:33:12.000Z,5300000,4492,₹,"8.54693233450685,76.9861626088683",,,,,2,,12,Trivandrum,2,"Trivandrum, Kerala",1180,,12800,
78709809,2026-03-16T23:32:16.000Z,3900000,4699,₹,"8.5667627,76.8895341",,700,,1,2,East,11,Trivandrum,2,"Trivandrum, Kerala",830,,12800,
80702091,2026-03-21T22:30:38.000Z,14200000,7639,₹,"8.534085,76.883342",,,,4,3,,36,Trivandrum,3,"Trivandrum, Kerala",1859,,12800,
68195437,2026-03-20T15:24:01.000Z,5500000,6841,₹,"8.539630328715196,76.88585971543391",,,,,1,,11,Trivandrum,1,"Trivandrum, Kerala",804,,12800,
68195441,2026-03-20T15:24:09.000Z,9000000,6569,₹,"8.527883,76.88636",,,,,3,,12,Trivandrum,3,"Trivandrum, Kerala",1370,,12800,
68195439,2026-03-20T15:24:05.000Z,7000000,7937,₹,"8.539630328715196,76.88585971543391",,,,,2,,12,Trivandrum,2,"Trivandrum, Kerala",882,,12800,
68195433,2026-03-20T15:23:57.000Z,14500000,8286,₹,"8.5253514,76.8934661",,,,,3,,10,Trivandrum,3,"Trivandrum, Kerala",1750,,12800,
82923553,2026-03-11T23:49:07.000Z,6550000,3008,₹,"8.534085,76.883342",,,12800,,,North,,Trivandrum,,"Trivandrum, Kerala",,,,
78707373,2026-03-22T22:30:36.000Z,9500000,7742,₹,,,992,,2,2,North - West,14,Trivandrum,2,"Trivandrum, Kerala",1227,,12800,
68195031,2026-03-20T15:13:12.000Z,14500000,7838,₹,"8.532001,76.9621457",,,,,3,,19,Trivandrum,3,"Trivandrum, Kerala",1850,,12800,
68195029,2026-03-20T15:13:09.000Z,11200000,5926,₹,"8.532001,76.9621457",,,,,3,,24,Trivandrum,3,"Trivandrum, Kerala",1890,,12800,
68195429,2026-03-20T15:23:53.000Z,11000000,6034,₹,"8.5253514,76.8934661",,,,,4,,11,Trivandrum,3,"Trivandrum, Kerala",1823,,12800,
83514685,2026-03-12T17:27:24.000Z,15000000,8333,₹,"8.4874949,76.948623",,,,,3,,,Trivandrum,3,"Trivandrum, Kerala",1800,,12800,
83888363,2026-03-21T07:13:28.000Z,16000000,3061,₹,"8.518085,76.977332",,1200,,,3,,,Trivandrum,4,"Trivandrum, Kerala",12,,12817,
83701141,2026-03-18T23:32:52.000Z,17000000,4337,₹,"8.517109,76.931627",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
83888507,2026-03-21T07:18:05.000Z,9000000,6000,₹,"8.4696835,76.9254134",,,,,4,,,Trivandrum,3,"Trivandrum, Kerala",1500,,12800,
72065743,2026-02-08T21:30:44.000Z,4500000,2583,₹,"8.491859,76.93797",,,12800,,,South,,Trivandrum,,"Trivandrum, Kerala",,,,
82713711,2025-12-25T04:50:19.000Z,15000000,166667,₹,"8.5383302,76.9067803",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
74310589,2026-03-20T16:12:24.000Z,8800000,1837,₹,"8.534085,76.883342",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
80013669,2026-03-20T13:12:08.000Z,6000000,2500,₹,"8.5639845,77.053568",,2000,,2,3,East,,Trivandrum,6,"Trivandrum, Kerala",2400,,12800,
80017037,2026-03-13T22:30:41.000Z,5500000,3333,₹,"8.4702287,76.9754734",,1650,,1,2,East,,Trivandrum,3,"Trivandrum, Kerala",1650,,12800,
77555749,2026-03-23T22:30:30.000Z,10000000,5476,₹,"8.534085,76.883342",,,,,3,,19,Trivandrum,3,"Trivandrum, Kerala",1826,,12800,
82407545,2026-03-11T23:36:00.000Z,15000000,2296,₹,"8.504133,76.9916675",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
68652979,2026-03-20T21:32:13.000Z,9500000,727,₹,"8.384072,77.130557",,,12800,,,East,,Trivandrum,,"Trivandrum, Kerala",,,,
74020975,2026-03-24T21:32:27.000Z,7200000,,₹,,,1700,,1,4,,,Trivandrum,4,"Trivandrum, Kerala",,,,
71637765,2026-03-21T21:32:42.000Z,180000,17,₹,,,,12800,,,West,,Trivandrum,,"Trivandrum, Kerala",,,,
71866799,2026-03-21T21:32:30.000Z,5600000,1607,₹,"8.447416,76.953739",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
62540659,2025-11-14T21:30:40.000Z,9600000,5333,₹,"8.5245219,76.9301854",,,,2,4,North - East,10,Trivandrum,3,"Trivandrum, Kerala",1800,,12800,
71849789,2026-03-20T21:32:27.000Z,3000000,,₹,"8.480533,77.000953",,565,,1,2,,4,Trivandrum,2,"Trivandrum, Kerala",,,,
82725063,2026-03-21T22:30:39.000Z,18000000,6000,₹,"8.561559,76.9427006",,3000,,2,5,East,,Trivandrum,5,"Trivandrum, Kerala",3000,,12800,
82720091,2026-03-11T23:32:33.000Z,7000000,3214,₹,"8.583737,76.90558",,1500,12800,,3,,2,Trivandrum,3,"Trivandrum, Kerala",,,,
79087009,2026-02-03T21:33:28.000Z,5500000,5000,₹,"8.637406667,77.01177953",,1100,12850,,3,South,1,Trivandrum,2,"Trivandrum, Kerala",1100,,12800,
67936333,2026-03-26T10:51:37.000Z,8000000,5961,₹,"8.5188535,76.9902276",,,,,3,,14,Trivandrum,3,"Trivandrum, Kerala",1342,,12800,
67936331,2026-03-26T10:51:36.000Z,4500000,3673,₹,"8.5188535,76.9902276",,,,,2,,3,Trivandrum,3,"Trivandrum, Kerala",1225,,12800,
67936329,2026-03-26T10:51:34.000Z,35000000,2009,₹,"8.5188535,76.9902276",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
67936327,2026-03-26T10:51:33.000Z,75000000,28700,₹,"8.518085,76.977332",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
67936325,2026-03-26T10:51:32.000Z,9200000,5111,₹,"8.518085,76.977332",,,,,3,,3,Trivandrum,3,"Trivandrum, Kerala",1800,,12800,
67936323,2026-03-26T10:51:30.000Z,8500000,6115,₹,"8.518085,76.977332",,,12800,,3,,,Trivandrum,3,"Trivandrum, Kerala",1390,,12800,
67936319,2026-03-26T10:51:28.000Z,11000000,6044,₹,"8.518085,76.977332",,,,,3,,17,Trivandrum,3,"Trivandrum, Kerala",1820,,12800,
67936317,2026-03-26T10:51:27.000Z,850000,325,₹,"8.518085,76.977332",,,12850,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
67939703,2026-03-26T11:29:29.000Z,9500000,7308,₹,"8.5085472,76.9368259",,,,,3,,,Trivandrum,4,"Trivandrum, Kerala",1300,,12800,
80261323,2026-03-25T21:30:38.000Z,16000000,1837,₹,"8.4877555,76.9616128",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
77891139,2026-03-25T22:30:44.000Z,2600000,3662,₹,,,,,,1,West,3,Trivandrum,1,"Trivandrum, Kerala",710,,12800,
83125315,2026-01-25T18:21:50.000Z,6000000,3333,₹,"8.693287,76.8158483",,,,,4,,,Trivandrum,4,"Trivandrum, Kerala",1800,,12800,
67950381,2026-03-26T15:04:27.000Z,59200000,7551,₹,"8.497263,76.951094",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
83877031,2026-03-20T10:18:09.000Z,1700000,7870,₹,,,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
67950373,2026-03-26T15:04:18.000Z,16000000,5333,₹,"8.497263,76.951094",,,,,6,,,Trivandrum,6,"Trivandrum, Kerala",3000,,12800,
67950369,2026-03-26T15:04:14.000Z,8500000,5000,₹,"8.497263,76.951094",,,,,4,,7,Trivandrum,3,"Trivandrum, Kerala",1700,,12800,
67951745,2026-03-26T15:29:57.000Z,8200000,2733,₹,"8.55809,76.921377",,,,,4,,,Trivandrum,5,"Trivandrum, Kerala",3000,,12800,
67951741,2026-03-26T15:29:51.000Z,4300000,1645,₹,"8.55809,76.921377",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
67951733,2026-03-26T15:29:41.000Z,9300000,5027,₹,"8.55809,76.921377",,,,,4,,,Trivandrum,4,"Trivandrum, Kerala",1850,,12800,
67951989,2026-03-26T15:34:56.000Z,800000,160000,₹,"8.490541,76.958695",,,12850,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
67951985,2026-03-26T15:34:50.000Z,19500000,4875,₹,"8.490541,76.958695",,,,,1,,,Trivandrum,6,"Trivandrum, Kerala",4000,,12800,
1734037,2026-03-26T04:05:49.000Z,33600000,3214,₹,"8.4874949,76.948623",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
71100293,2026-03-26T07:09:57.000Z,7500000,1744,₹,"8.5667627,76.8895341",,,12850,,,East,,Trivandrum,,"Trivandrum, Kerala",,,,
83713589,2026-03-10T06:00:18.000Z,4500000,4592,₹,"8.504133,76.9916675",,,,,3,,,Trivandrum,3,"Trivandrum, Kerala",980,,12800,
83943031,2026-03-26T00:57:41.000Z,15000000,4167,₹,"8.565128,76.8504593",,3600,,2,4,,,Trivandrum,6,"Trivandrum, Kerala",3600,,12800,
83883531,2026-03-20T15:37:29.000Z,9000000,4500,₹,"8.548969,76.961997",,,,,3,,,Trivandrum,3,"Trivandrum, Kerala",2000,,12800,
54825801,2026-03-11T21:30:41.000Z,11900000,1952,₹,"8.5113336,76.9268541",,,12800,,,East,,Trivandrum,,"Trivandrum, Kerala",,,,
75795709,2026-01-12T13:06:10.000Z,3600000,2066,₹,"8.534085,76.883342",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
83727203,2026-03-11T05:16:39.000Z,13000000,2985,₹,"8.547645,76.913821",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
83834957,2026-03-18T08:24:06.000Z,3500000,2009,₹,"8.5586884,76.8980371",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
64268427,2026-03-07T22:30:33.000Z,7500000,6250,₹,"8.5173771,76.9664664",,1100,,,3,,1,Trivandrum,3,"Trivandrum, Kerala",1200,,12800,
41194925,2025-12-16T14:13:07.000Z,10000000,4673,₹,"8.496618,76.9282948",,,,,4,,1,Trivandrum,4,"Trivandrum, Kerala",2140,,12800,
72574455,2025-11-17T21:33:41.000Z,3800000,2181,₹,"8.5113336,76.9268541",,,,,2,East,,Trivandrum,3,"Trivandrum, Kerala",4,,12817,
63371441,2026-03-14T08:55:22.000Z,3400000,558,₹,"8.348514,77.15622",,,12800,,,East,,Trivandrum,,"Trivandrum, Kerala",,,,
79146605,2026-03-06T21:33:25.000Z,7600000,6080,₹,"8.5141914,76.971507",,1150,,2,2,,30,Trivandrum,2,"Trivandrum, Kerala",1250,,12800,
83190943,2026-03-15T22:30:43.000Z,20000000,3532,₹,"8.550212,76.977074",,,12800,,,East,,Trivandrum,,"Trivandrum, Kerala",,,,
55568011,2026-03-18T07:33:58.000Z,4600000,918,₹,"8.5388596,77.0090996",,,12850,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
55562811,2026-03-16T22:30:46.000Z,3500000,4094,₹,,,,,,2,,3,Trivandrum,3,"Trivandrum, Kerala",855,,12800,
81050083,2026-02-27T22:30:39.000Z,6000000,5505,₹,"8.534085,76.883342",,859,,1,2,East,15,Trivandrum,3,"Trivandrum, Kerala",1090,,12800,
83446339,2026-02-17T11:26:03.000Z,21000000,1148,₹,"8.737947,76.713878",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
83827353,2026-03-17T14:55:56.000Z,4700000,3953,₹,"8.60117442251701,76.8727407115646",,870,12850,1,3,,,Trivandrum,3,"Trivandrum, Kerala",,,,
38355003,2026-03-15T21:33:31.000Z,9300000,10941,₹,"8.5245219,76.9301854",,,,,2,,1,Trivandrum,2,"Trivandrum, Kerala",850,,12800,
83185699,2026-03-11T22:30:42.000Z,12750000,1952,₹,"8.528042109,76.93663687",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
81022821,2026-01-06T21:33:49.000Z,4200000,482,₹,"8.6073944,76.9806979",,,12800,,,North - West,,Trivandrum,,"Trivandrum, Kerala",,,,
74640997,2026-03-13T04:37:35.000Z,21000000,804,₹,"8.456512,77.058464",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
81656237,2026-01-22T14:43:52.000Z,2500000,1148,₹,"8.737947,76.713878",,,12800,,,East,,Trivandrum,,"Trivandrum, Kerala",,,,
77924661,2026-01-28T21:33:21.000Z,4500000,1033,₹,"8.5728206,76.9253254",,,12850,,,North,,Trivandrum,,"Trivandrum, Kerala",,,,
54998713,2026-02-22T22:30:34.000Z,3000000,,₹,"8.583737,76.90558",,1000,,,2,East,3,Trivandrum,2,"Trivandrum, Kerala",,,,
75752573,2026-03-11T22:30:39.000Z,5000000,,₹,,,1300,,1,3,,2,Trivandrum,3,"Trivandrum, Kerala",,,,
81608423,2026-03-17T21:32:36.000Z,240000,18,₹,"8.771419,76.873397",,,12800,,,East,,Trivandrum,,"Trivandrum, Kerala",,,,
72128069,2026-03-14T08:27:13.000Z,15000000,3444,₹,"8.5395587,76.9671865",,,12800,,,South,,Trivandrum,,"Trivandrum, Kerala",,,,
64721213,2026-03-02T22:30:38.000Z,12000000,6154,₹,"8.5371865,76.9369384",,1450,,1,5,East,2,Trivandrum,5,"Trivandrum, Kerala",1950,,12800,
79411891,2025-12-10T22:30:32.000Z,5500000,5978,₹,"8.534085,76.883342",,,,1,2,,19,Trivandrum,2,"Trivandrum, Kerala",920,,12800,
81754983,2026-03-13T21:33:26.000Z,8000000,26667,₹,"8.5395587,76.9671865",,50,,1,3,,,Trivandrum,2,"Trivandrum, Kerala",300,,12800,
43498367,2026-03-17T10:09:46.000Z,22408000,3216,₹,"8.4877555,76.9616128",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
82494895,2025-12-08T15:20:13.000Z,790000,121,₹,"8.55809,76.921377",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
76202511,2026-03-14T22:30:39.000Z,3500000,4487,₹,"8.558843,76.860563",,780,,1,2,,8,Trivandrum,2,"Trivandrum, Kerala",780,,12800,
79394803,2026-03-16T22:30:49.000Z,8500000,5449,₹,"8.547645,76.913821",,1100,,3,3,,3,Trivandrum,3,"Trivandrum, Kerala",1560,,12800,
83205529,2026-02-01T08:15:17.000Z,5700000,4560,₹,"8.529714,76.9384144",,,,,2,,5,Trivandrum,2,"Trivandrum, Kerala",1250,,12800,
64544059,2026-01-29T22:30:32.000Z,5900000,5592,₹,"8.561559,76.9427006",,860,,1,2,East,13,Trivandrum,2,"Trivandrum, Kerala",1055,,12800,
72673891,2026-03-18T05:59:46.000Z,21600000,2755,₹,"8.561559,76.9427006",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
79290345,2026-02-27T21:33:02.000Z,950000,17651,₹,"8.561559,76.9427006",,,12800,,,East,,Trivandrum,,"Trivandrum, Kerala",,,,
83853127,2026-03-19T08:20:26.000Z,10000000,1531,₹,"8.636473,76.845052",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
76291769,2026-03-13T21:33:07.000Z,9900000,5609,₹,"8.474732,76.946741",,,12850,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
82196315,2026-03-16T23:44:33.000Z,19000000,2952,₹,"8.558178,76.909544",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
83756637,2026-03-12T15:33:30.000Z,6900000,4929,₹,"8.623233,76.850814",,1000,12800,2,3,North - East,,Trivandrum,3,"Trivandrum, Kerala",1400,,12800,
76122137,2025-12-07T21:30:37.000Z,12000000,6667,₹,"8.4877555,76.9616128",,,,,4,,,Trivandrum,3,"Trivandrum, Kerala",1800,,12800,
83334723,2026-02-09T14:43:43.000Z,7000000,,₹,"8.59182429786514,76.8835347057013",,1800,,2,3,West,,Trivandrum,3,"Trivandrum, Kerala",,,,
82171987,2026-02-19T10:50:44.000Z,13500000,5839,₹,"8.5085472,76.9368259",,,,1,3,North,13,Trivandrum,3,"Trivandrum, Kerala",2312,,12800,
73599403,2026-03-09T21:33:19.000Z,7000000,5185,₹,"8.534085,76.883342",,5,,1,3,East,,Trivandrum,3,"Trivandrum, Kerala",1350,,12800,
66070649,2026-02-16T21:33:08.000Z,7400000,4933,₹,"8.511493,76.990947",,1265,,1,2,East,6,Trivandrum,2,"Trivandrum, Kerala",1500,,12800,
60438067,2025-11-23T16:27:22.000Z,800000,114286,₹,"8.547645,76.913821",,,12850,,,East,,Trivandrum,,"Trivandrum, Kerala",,,,
80619273,2025-12-06T03:33:30.000Z,7900000,5038,₹,"8.569229,76.949806",,1400,,2,3,East,5,Trivandrum,3,"Trivandrum, Kerala",1568,,12800,
73634457,2026-03-15T08:11:54.000Z,50000000,1148,₹,"8.737947,76.713878",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
81987125,2026-03-08T16:08:01.000Z,11000000,4000,₹,"8.474732,76.946741",,2000,,2,3,,2,Trivandrum,4,"Trivandrum, Kerala",2750,,12800,
71148497,2026-03-12T13:11:33.000Z,9000000,3000,₹,"8.5113514,76.8879496",,,,,4,,2,Trivandrum,5,"Trivandrum, Kerala",3000,,12800,
49932408,2026-03-13T15:52:44.000Z,26500000,8030,₹,,,,,3,4,,,Trivandrum,4,"Trivandrum, Kerala",3300,,12800,
73464415,2025-12-13T22:30:29.000Z,8000000,7790,₹,"8.534085,76.883342",,1027,,1,2,East,17,Trivandrum,2,"Trivandrum, Kerala",1027,,12800,
19282223,2026-02-15T16:38:32.000Z,1600000,593,₹,,,,12850,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
83254859,2026-02-04T10:53:02.000Z,800000,230,₹,"8.4877555,76.9616128",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
82299455,2025-11-25T03:45:59.000Z,1800000,1033,₹,"8.6215019,76.8877529",,,12800,,,East,,Trivandrum,,"Trivandrum, Kerala",,,,
18428615,2025-11-26T13:02:06.000Z,2600000,995,₹,,,,12800,,,East,,Trivandrum,,"Trivandrum, Kerala",,,,
83773135,2026-03-13T20:37:42.000Z,5500000,4583,₹,"8.6215019,76.8877529",,1200,,,3,,,Trivandrum,3,"Trivandrum, Kerala",1200,,12800,
70671029,2026-03-18T22:30:37.000Z,2700000,230,₹,"8.57769279,76.9568975",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
82888479,2026-02-11T22:30:39.000Z,9700000,6093,₹,"8.5245421,76.9599852",,,,2,3,North,7,Trivandrum,3,"Trivandrum, Kerala",1592,,12800,
75579163,2026-03-18T13:35:50.000Z,12000000,2505,₹,,,,12800,,,East,,Trivandrum,,"Trivandrum, Kerala",,,,
58421355,2026-03-15T21:33:26.000Z,17500000,6250,₹,"8.558843,76.860563",,,,2,4,East,,Trivandrum,4,"Trivandrum, Kerala",2800,,12800,
83232727,2026-03-12T22:30:43.000Z,6058100,,₹,"8.565128,76.8504593",,1077,,1,2,,4,Trivandrum,2,"Trivandrum, Kerala",,,,
14589875,2026-03-18T16:20:06.000Z,5600000,918,₹,"8.5918519,76.9515628",,,12800,,,West,,Trivandrum,,"Trivandrum, Kerala",,,,
73158509,2025-12-23T22:30:34.000Z,12500000,7812,₹,"8.5245421,76.9599852",,,,1,3,East,7,Trivandrum,3,"Trivandrum, Kerala",1600,,12800,
76739679,2026-02-21T22:30:41.000Z,2925000,1119,₹,"8.547645,76.913821",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
81890107,2026-03-01T21:30:32.000Z,9000000,5307,₹,"8.534085,76.883342",,,,3,3,,19,Trivandrum,3,"Trivandrum, Kerala",1696,,12800,
58385491,2025-11-23T21:30:35.000Z,4500000,3750,₹,"8.5154529,77.0060919",,1089,,1,3,East,,Trivandrum,3,"Trivandrum, Kerala",1200,,12800,
83672773,2026-03-06T16:23:48.000Z,3200000,1225,₹,"8.5154529,77.0060919",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
76588433,2026-02-28T22:30:39.000Z,2500000,1044,₹,"8.534085,76.883342",,,12850,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
83668247,2026-03-06T11:16:59.000Z,28000000,8235,₹,"8.504133,76.9916675",,1500,,1,4,,,Trivandrum,5,"Trivandrum, Kerala",3400,,12800,
83226083,2026-02-02T15:27:08.000Z,11000000,,₹,"8.480533,77.000953",,2000,,1,3,,,Trivandrum,4,"Trivandrum, Kerala",,,,
83759179,2026-03-13T04:47:27.000Z,9370000,5206,₹,"8.558843,76.860563",,1700,12850,2,3,,,Trivandrum,4,"Trivandrum, Kerala",,,,
83757525,2026-03-12T17:55:10.000Z,26600000,6107,₹,"8.522969,76.939763",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
83857155,2026-03-19T08:48:46.000Z,5200000,,₹,"8.601006,76.895251",,,,2,3,,,Trivandrum,3,"Trivandrum, Kerala",,,,
83856515,2026-03-19T08:44:11.000Z,6400000,5818,₹,"8.509639,76.965831",,975,,1,2,,14,Trivandrum,2,"Trivandrum, Kerala",1100,,12800,
83792917,2026-03-15T12:40:18.000Z,800000,476,₹,"8.5388596,77.0090996",,,,,3,,,Trivandrum,3,"Trivandrum, Kerala",1680,,12800,
83792983,2026-03-15T12:48:42.000Z,15000000,3444,₹,"8.7214398,77.035577",,,12800,,,East,,Trivandrum,,"Trivandrum, Kerala",,,,
79805887,2026-02-14T18:08:58.000Z,5500000,3410,₹,"8.539630328715196,76.88585971543391",,,,,3,,10,Trivandrum,3,"Trivandrum, Kerala",1613,,12800,
77329073,2026-03-14T05:57:27.000Z,22500000,8333,₹,"8.737947,76.713878",,,12850,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
81595583,2026-03-15T21:33:05.000Z,7700000,4053,₹,"8.5154529,77.0060919",,,,,4,,,Trivandrum,4,"Trivandrum, Kerala",1900,,12800,
83311579,2026-02-08T04:07:07.000Z,6400000,5818,₹,"8.509639,76.965831",,975,,1,2,,14,Trivandrum,2,"Trivandrum, Kerala",1100,,12800,
80127987,2026-03-12T16:46:24.000Z,7500000,6550,₹,"8.547645,76.913821",,,,,2,,8,Trivandrum,2,"Trivandrum, Kerala",1145,,12800,
83795325,2026-03-16T02:05:42.000Z,7700000,,₹,"8.5918519,76.9515628",,4,,1,3,,,Trivandrum,3,"Trivandrum, Kerala",,,,
83795233,2026-03-16T00:55:38.000Z,6000000,4425,₹,"8.5586884,76.8980371",,,,1,3,,16,Trivandrum,3,"Trivandrum, Kerala",1356,,12800,
81497723,2026-02-11T22:30:38.000Z,975000,320,₹,"8.547645,76.913821",,,12800,,,,,Trivandrum,,"Trivandrum, Kerala",,,,
82934217,2026-01-10T15:47:37.000Z,9000000,5960,₹,"8.561559,76.9427006",,,,4,3,,13,Trivandrum,3,"Trivandrum, Kerala",1510,,12800,
79923325,2026-02-24T21:32:47.000Z,9500000,5601,₹,"8.534085,76.883342",,,,3,3,,19,Trivandrum,3,"Trivandrum, Kerala",1696,,12800,
82664863,2025-12-20T15:15:34.000Z,6000000,4396,₹,"8.565128,76.8504593",,1100,,2,2,East,14,Trivandrum,2,"Trivandrum, Kerala",1365,,12800,
83796755,2026-03-16T05:41:17.000Z,32000000,21333,₹,"8.5141914,76.971507",,,,,2,,,Trivandrum,4,"Trivandrum, Kerala",1500,,12800,
73728187,2026-03-18T16:19:56.000Z,8500000,6115,₹,"8.5245421,76.9599852",,1200,,2,3,,7,Trivandrum,3,"Trivandrum, Kerala",1390,,12800,
75713769,2025-12-10T21:34:01.000Z,10500000,9083,₹,"8.534085,76.883342",,,,,2,,21,Trivandrum,3,"Trivandrum, Kerala",1156,,12800,
